deu_2005,xfra_2005,xbnl_2005
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.00012095299999999999,7.368939999999999e-05,0.0
0.08785499999999999,0.0499149,0.0252143
0.251784,0.230812,0.200626
0.37085,0.376988,0.3584
0.432018,0.457542,0.455025
0.437118,0.47517600000000004,0.487734
0.381706,0.449492,0.441251
0.288503,0.37951,0.347634
0.173566,0.275931,0.224192
0.0414519,0.214069,0.10319
0.000108571,0.06833689999999999,0.00798165
0.0,1.97318e-06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.000195845,0.000104805,0.0
