,deu_2012,xbnl_2012,xfra_2012
6847,64348200.0,21847100.0,49427200.0
6848,72279900.0,25493900.0,54327400.0
6849,75417600.0,27027900.0,55058100.0
6850,76251500.0,27738600.0,55843900.0
6851,77914600.0,27911600.0,55762400.0
6852,78877300.0,28065600.0,56194500.0
6853,77178500.0,27444000.0,55543300.0
6854,75371600.0,27083000.0,53890300.0
6855,72891800.0,26722000.0,52251000.0
6856,71156200.0,25973500.0,50533100.0
6857,69908200.0,25753400.0,48990100.0
6858,70827200.0,26061100.0,49409500.0
6859,72518000.0,25664100.0,52138000.0
6860,74089100.0,26564000.0,55229000.0
6861,69364200.0,25489700.0,51571300.0
6862,64125100.0,23909000.0,48492100.0
6863,60016600.0,23034600.0,50660800.0
6864,49774200.0,19969800.0,43846300.0
6865,46470900.0,18676600.0,42515400.0
6866,44897400.0,17704400.0,39946000.0
6867,44910700.0,17571100.0,38945600.0
6868,44923900.0,17437800.0,37945300.0
6869,45162000.0,17375700.0,37514100.0
6870,45212600.0,17498500.0,38562100.0
6871,46928700.0,18242000.0,40864400.0
6872,50881900.0,19586200.0,43325800.0
6873,55091500.0,21029500.0,45987500.0
6874,58859500.0,22747000.0,48404700.0
6875,60813700.0,23434300.0,49033300.0
6876,62489500.0,23979400.0,50205100.0
6877,62200800.0,23857600.0,51808000.0
6878,60419200.0,23469300.0,49102100.0
6879,58111900.0,23073100.0,47174000.0
6880,57018100.0,22821300.0,45363800.0
6881,56049600.0,22674500.0,44483800.0
6882,57440200.0,23293500.0,45011200.0
6883,60812500.0,23559900.0,48533400.0
6884,62433200.0,24441100.0,51320900.0
6885,57574800.0,23491200.0,48350700.0
6886,54220800.0,22200100.0,45868700.0
6887,52800400.0,21466600.0,49136400.0
6888,44820400.0,19197900.0,43977900.0
6889,42103600.0,17983000.0,42839600.0
6890,40567000.0,17065600.0,39983300.0
6891,40515800.0,16904900.0,38820400.0
6892,40464600.0,16744200.0,37657500.0
6893,40870600.0,16666000.0,36776500.0
6894,41112200.0,16782700.0,37196800.0
6895,41206500.0,17163300.0,38441300.0
6896,43497700.0,17934800.0,39581600.0
6897,46919500.0,18706300.0,41918300.0
6898,50574800.0,20041200.0,45101600.0
6899,53833200.0,20710700.0,47387100.0
6900,56443000.0,21513600.0,49287700.0
6901,56110600.0,21834900.0,50927000.0
6902,54899400.0,21278900.0,47337100.0
6903,53497400.0,20772400.0,45142800.0
6904,52075700.0,20484300.0,43704900.0
6905,51946900.0,20647500.0,43451500.0
6906,54002300.0,21598200.0,44578100.0
6907,58201600.0,22744200.0,48887900.0
6908,59777400.0,24241100.0,52463100.0
6909,57264200.0,23625100.0,50184400.0
6910,55282500.0,22464200.0,47328200.0
6911,54240400.0,21689700.0,49964400.0
6912,47002300.0,18887900.0,44789200.0
6913,44882500.0,17888800.0,43866900.0
6914,44249900.0,17417900.0,41884900.0
6915,44611000.0,17346800.0,41181600.0
6916,44972200.0,17275800.0,40478400.0
6917,47097700.0,17472200.0,41231700.0
6918,52271300.0,18466300.0,45395200.0
6919,62878300.0,21132200.0,53262700.0
6920,71944000.0,24632700.0,59066500.0
6921,75142700.0,26107000.0,59765800.0
6922,76414800.0,26936800.0,60324700.0
6923,77662700.0,27074900.0,59816900.0
6924,78454100.0,27126600.0,59723600.0
6925,77245200.0,26677500.0,59100800.0
6926,76072000.0,26634600.0,57629500.0
6927,74403100.0,26246700.0,56052100.0
6928,73275900.0,26069600.0,54435400.0
6929,71150400.0,25986900.0,53200800.0
6930,71513900.0,26352400.0,53547500.0
6931,74083400.0,26355500.0,58279700.0
6932,76343500.0,27384100.0,61436500.0
6933,72007300.0,26147300.0,56850600.0
6934,67286900.0,24541600.0,52693000.0
6935,62688500.0,23286500.0,54956900.0
6936,52886600.0,20147600.0,49166900.0
6937,50451700.0,18933200.0,48027500.0
6938,49415400.0,18229100.0,45890300.0
6939,49829400.0,18128400.0,45076000.0
6940,50243500.0,18027800.0,44261800.0
6941,52044700.0,18233200.0,44550600.0
6942,56272800.0,19096000.0,48215100.0
6943,65856100.0,21679000.0,55803600.0
6944,73273600.0,25119400.0,61211600.0
6945,74812600.0,26640300.0,61302900.0
6946,74931100.0,27694300.0,61533800.0
6947,77336100.0,27966200.0,61213600.0
6948,79439800.0,28175900.0,61398200.0
6949,79389200.0,27224300.0,60487700.0
6950,78903800.0,27030000.0,58971200.0
6951,76973800.0,26640700.0,57507700.0
6952,75367000.0,26415800.0,55784000.0
6953,73395600.0,26165100.0,54719300.0
6954,73576100.0,26232700.0,55054200.0
6955,75538400.0,26094800.0,59463300.0
6956,76878300.0,27511300.0,61798000.0
6957,72208600.0,26274600.0,57372200.0
6958,67321400.0,24726700.0,53442400.0
6959,63049700.0,23651500.0,55435300.0
6960,52718700.0,20415600.0,48806400.0
6961,49855900.0,19096900.0,47554100.0
6962,48666600.0,18451800.0,45181100.0
6963,49089300.0,18330900.0,44327100.0
6964,49512000.0,18210000.0,43473100.0
6965,51394800.0,18314100.0,43688200.0
6966,55356100.0,19197500.0,47126900.0
6967,65041800.0,21692500.0,53929600.0
6968,73300100.0,25028000.0,58575400.0
6969,74841300.0,26601100.0,59825700.0
6970,75013900.0,27448200.0,60318800.0
6971,77382100.0,27627600.0,60557400.0
6972,78493200.0,27882000.0,61232200.0
6973,76588500.0,27402700.0,60786300.0
6974,75743100.0,27278400.0,59466200.0
6975,75016200.0,27012200.0,57767000.0
6976,73557700.0,26703700.0,56081600.0
6977,70720200.0,26613100.0,54782100.0
6978,70591400.0,26845000.0,55227100.0
6979,73986800.0,26888700.0,59668600.0
6980,75766100.0,27433500.0,60613400.0
6981,71211400.0,26221600.0,55825200.0
6982,65892900.0,24612700.0,51726500.0
6983,61741900.0,23491200.0,53693800.0
6984,51526000.0,20258700.0,47322300.0
6985,49417700.0,19062300.0,46186900.0
6986,48507900.0,18268200.0,44006400.0
6987,48767200.0,18092600.0,42929900.0
6988,49026600.0,17916900.0,41853400.0
6989,50927900.0,18065400.0,42046000.0
6990,55215700.0,18920400.0,45312700.0
6991,64956700.0,21418900.0,52794100.0
6992,72599600.0,24832900.0,57876000.0
6993,74147800.0,26452200.0,58015500.0
6994,74220200.0,27143100.0,58458500.0
6995,75529200.0,27292300.0,58390700.0
6996,76912800.0,27721300.0,58961400.0
6997,75764900.0,27098700.0,58389700.0
6998,74863200.0,27212800.0,57071600.0
6999,73777400.0,26833700.0,55848800.0
7000,72298300.0,26610300.0,54652500.0
7001,71382700.0,26519400.0,53250900.0
7002,70966400.0,26873700.0,54073000.0
7003,74029300.0,26863600.0,58545900.0
7004,75946700.0,27559800.0,58888700.0
7005,71416100.0,26244100.0,54252700.0
7006,66609500.0,24556100.0,50525300.0
7007,61846600.0,23266700.0,52551500.0
7008,52462200.0,20276500.0,45927600.0
7009,49804100.0,18948800.0,44846200.0
7010,48281300.0,18298000.0,42568500.0
7011,48555000.0,18166200.0,41681100.0
7012,48828800.0,18034400.0,40793600.0
7013,50270000.0,18077400.0,40918400.0
7014,54889100.0,18994700.0,44012300.0
7015,64753100.0,21408900.0,51131300.0
7016,72993000.0,24618200.0,56258400.0
7017,75016200.0,26123000.0,56710200.0
7018,75074800.0,26962600.0,57453700.0
7019,76673600.0,27017100.0,57498900.0
7020,77767400.0,27002700.0,57999800.0
7021,76917400.0,26465900.0,57645200.0
7022,75004700.0,26402000.0,56138500.0
7023,73378300.0,26126000.0,54749700.0
7024,71427600.0,25940000.0,53354000.0
7025,70252100.0,25720800.0,51876800.0
7026,70276300.0,26053000.0,52154700.0
7027,72875700.0,26246500.0,56288800.0
7028,74640100.0,26670900.0,56538300.0
7029,69711500.0,25281800.0,52354100.0
7030,65013000.0,23665700.0,48802500.0
7031,60887300.0,22671800.0,50991800.0
7032,51921600.0,19917100.0,44476900.0
7033,49217500.0,18536000.0,43011500.0
7034,47441600.0,17599500.0,40390000.0
7035,47203600.0,17458500.0,39333600.0
7036,46965500.0,17317400.0,38277300.0
7037,47479600.0,17107200.0,37441400.0
7038,48399800.0,17315500.0,38571900.0
7039,51014100.0,18157900.0,40560900.0
7040,54644100.0,19722800.0,43509400.0
7041,58244200.0,21140200.0,45786200.0
7042,61015000.0,22614700.0,48297600.0
7043,63759300.0,23203700.0,49374100.0
7044,65401800.0,23549700.0,50681400.0
7045,64121600.0,23344300.0,52335500.0
7046,61737300.0,22936000.0,49116800.0
7047,59736000.0,22590300.0,47476500.0
7048,58699700.0,22148700.0,45677100.0
7049,58252200.0,22063400.0,44777400.0
7050,59687700.0,22614400.0,45492500.0
7051,63818000.0,23554300.0,49907500.0
7052,64623100.0,24074600.0,50887700.0
7053,60068400.0,22878500.0,47287900.0
7054,55979500.0,21655900.0,44793200.0
7055,53619300.0,21060800.0,48171900.0
7056,46085600.0,18685300.0,43091000.0
7057,43750700.0,17605000.0,41513600.0
7058,42522300.0,16928600.0,38714300.0
7059,42252600.0,16782500.0,37486100.0
7060,41982900.0,16636400.0,36257900.0
7061,42574100.0,16511000.0,35255000.0
7062,42753500.0,16582900.0,35593900.0
7063,43163000.0,17042300.0,36738200.0
7064,45700300.0,17886900.0,38096500.0
7065,49004800.0,18753600.0,39854700.0
7066,52257500.0,19970500.0,42748200.0
7067,54973100.0,20929800.0,44884500.0
7068,57986500.0,21538600.0,46733000.0
7069,57122800.0,21789000.0,48384100.0
7070,54471600.0,21248300.0,44684100.0
7071,52264400.0,20759100.0,42671600.0
7072,51275200.0,20270800.0,40797600.0
7073,51315500.0,20319300.0,39929300.0
7074,53778000.0,21250700.0,41158000.0
7075,59037800.0,22763100.0,46369600.0
7076,60842400.0,23849100.0,49261200.0
7077,57799100.0,22978400.0,46809600.0
7078,55031700.0,21794500.0,43995600.0
7079,53752700.0,21050900.0,46473700.0
7080,46361600.0,18415700.0,41473300.0
7081,44662800.0,17398700.0,40306500.0
7082,44067000.0,16927500.0,38086700.0
7083,44357400.0,16903000.0,37222900.0
7084,44647900.0,16878500.0,36359000.0
7085,47170200.0,17119300.0,37066200.0
7086,52535800.0,18141700.0,40878100.0
7087,64301100.0,20892300.0,48361500.0
7088,73483000.0,24519700.0,54260600.0
7089,76251500.0,26095700.0,54678000.0
7090,76637900.0,26781300.0,55428400.0
7091,77839900.0,26966900.0,55717200.0
7092,79289100.0,27109000.0,56196500.0
7093,78221700.0,26568800.0,55857600.0
7094,77784700.0,26650000.0,54558200.0
7095,76629900.0,26537500.0,53167400.0
7096,75262300.0,26159600.0,51758900.0
7097,73626700.0,26186100.0,50437900.0
7098,74316900.0,26290500.0,50558700.0
7099,77290100.0,26416700.0,55570800.0
7100,78370100.0,27412000.0,56875200.0
7101,73826900.0,26134700.0,52293200.0
7102,68641800.0,24524100.0,48438100.0
7103,63509700.0,23268100.0,50458500.0
7104,53668700.0,19978200.0,44329600.0
7105,51375300.0,18833200.0,43163700.0
7106,50268800.0,18084900.0,41048000.0
7107,50537900.0,18064600.0,40138500.0
7108,50807100.0,18044400.0,39229000.0
7109,52718700.0,18082000.0,39596300.0
7110,56933000.0,18994400.0,43173500.0
7111,67328300.0,21561100.0,50343600.0
7112,76112300.0,25001400.0,56071700.0
7113,78688700.0,26474900.0,56230900.0
7114,79003900.0,27068500.0,56918400.0
7115,79590400.0,27228900.0,56938000.0
7116,80258700.0,27230300.0,57552900.0
7117,79040700.0,26640600.0,56660100.0
7118,78264300.0,26774600.0,55161200.0
7119,76700000.0,26547500.0,53670300.0
7120,75545200.0,26183100.0,52368900.0
7121,74032800.0,25945000.0,51346400.0
7122,74498600.0,26302200.0,51602700.0
7123,78028500.0,26549500.0,56792700.0
7124,78908400.0,27545200.0,57503800.0
7125,74215600.0,26183100.0,52891400.0
7126,69236500.0,24605500.0,49306400.0
7127,64181400.0,23401600.0,51487800.0
7128,53813700.0,20070900.0,44936600.0
7129,51478800.0,18888600.0,44006400.0
7130,50435600.0,18239800.0,41865200.0
7131,50676000.0,18129100.0,40912500.0
7132,50916400.0,18018300.0,39959800.0
7133,52962500.0,18091400.0,40503900.0
7134,57118200.0,18898500.0,43865000.0
7135,67258200.0,21413600.0,50571400.0
7136,76241100.0,24768300.0,56111000.0
7137,78772700.0,26521100.0,57173800.0
7138,78845100.0,26928900.0,58040100.0
7139,79737700.0,27102000.0,58159900.0
7140,80821100.0,27498000.0,58791500.0
7141,79336300.0,26970000.0,58086200.0
7142,78523100.0,26949400.0,56554000.0
7143,77171600.0,26838300.0,55015900.0
7144,76230800.0,26646800.0,53373600.0
7145,74814900.0,26364300.0,52031000.0
7146,75605100.0,26679400.0,52557400.0
7147,78438000.0,27077700.0,58429000.0
7148,78992400.0,27497200.0,58875900.0
7149,74488200.0,26143900.0,54323400.0
7150,69665500.0,24588000.0,50698100.0
7151,65155600.0,23323800.0,52663500.0
7152,54307100.0,20120600.0,46588600.0
7153,51603000.0,18858800.0,45549500.0
7154,50380400.0,18241800.0,43471100.0
7155,50561500.0,18140400.0,42557200.0
7156,50742700.0,18039000.0,41643200.0
7157,52446100.0,18146000.0,41879000.0
7158,56656900.0,18949900.0,45426700.0
7159,66220700.0,21543400.0,52745000.0
7160,74508900.0,24825400.0,58171700.0
7161,77230300.0,26605900.0,58334700.0
7162,77479900.0,27205700.0,59018300.0
7163,78570200.0,27464800.0,58721700.0
7164,79268400.0,27732300.0,59124400.0
7165,77870900.0,27170600.0,58503700.0
7166,77080700.0,27137200.0,57012700.0
7167,75414100.0,26874000.0,55357700.0
7168,73493300.0,26571700.0,53838200.0
7169,71886500.0,26532600.0,52762700.0
7170,72124600.0,26880600.0,53406100.0
7171,74885000.0,27430700.0,59381800.0
7172,75193300.0,27711600.0,58936800.0
7173,70233700.0,26389700.0,54431500.0
7174,65335100.0,24657900.0,50951500.0
7175,61109300.0,23506400.0,53079000.0
7176,51293600.0,20469800.0,46710400.0
7177,48963300.0,19252900.0,45553400.0
7178,47894800.0,18519300.0,43422000.0
7179,48316900.0,18411500.0,42548300.0
7180,48739100.0,18303700.0,41674700.0
7181,50853100.0,18533600.0,41863300.0
7182,55147900.0,19366100.0,45415900.0
7183,65628400.0,21950800.0,52621300.0
7184,74596400.0,25202700.0,58179500.0
7185,77048500.0,26954900.0,58717800.0
7186,77239500.0,27751500.0,59530100.0
7187,78122800.0,27990800.0,60289300.0
7188,79136100.0,28080900.0,60837400.0
7189,77898500.0,27446000.0,60979800.0
7190,76551700.0,27225000.0,59307100.0
7191,75145000.0,26772900.0,57824000.0
7192,73837200.0,26406300.0,56302600.0
7193,72696200.0,26324800.0,55253600.0
7194,73339200.0,26515400.0,56330100.0
7195,76206600.0,26988400.0,60845200.0
7196,74772300.0,27123100.0,59743200.0
